text,label
রাস্তায় বিড়াল দেখার পর যখন আমি ম্যাও ম্যাও করা শুরু করি। ,Neutral
পাত্রী চাই। সুন্দর পাত্রীর প্রত্যাশায় এই বিজ্ঞাপন। ,Neutral
"ফেইক আইডি দিয়া এক্সের সাথে কথা না কইলে জানতেই পারতাম না যে, আমি দুই বছর আগে এক্সিডেন্ট এ মারা গেছি। ",Neutral
আমার বেষ্টি কোথাও যাওয়ার আগে আর ঘুম থেকে উঠার পরে। ,Neutral
"বিজেপি কে শূণ্য করে দিবো, প্রতিষ্ঠা দিবসে হুকার তৃণমূল নেতার। ",Personal
যখন পরীক্ষার হলে পকেট নাড়াচাড়া করি। সেটা নকল কি দেখার জন্য মেডাম পকেটে হাত দিয়ে ভুলে টুনটুনি তে হাত দিয়ে ফেলে তখন। ,Neutral
ভাই বোনের ভালোবাসা।  এরকমই হয় ভাই বোনের ভালবাসা। ,Neutral
প্রকৃত একজন ভালোবাসার মানুষ পাওয়া সবার ভাগ্যে থাকে না। ,Neutral
যেভাবে জিতে গেলো কুত্তা মোদির বিজেপি। ,Political
"ইসলাম ধর্ম নিয়ে ঢাবি শিক্ষকের দৃষ্টতা। আসসালামু আলাইকুম, আল্লাহ হাফেজ বলা জামায়াত ও জঙ্গিবাদের শিক্ষা। ",Religious
"জনাব এখন বাংলাদেশে কি চলতেছে? এখন বাংলাদেশে চ্যাট লিস্টে এর ১ম, ২য় ও ৩য় ব্যাক্তির মিম চলতেছে। ",Neutral
বাংলাদেশের প্রগতিশীল মেয়েরা। ,Neutral
"যে পন চায়, তাকে ভিক্ষা দিন মেয়ে নয়|",Neutral
খানকিদের জন্মঠিক এভাবেই।  শালাগোরে আমি জুতা পিডা করমু। ,Personal
"আমার যেকোনো ধরনের খুশির সংবাদ পাওয়ার পর, আমার বন্ধু সমাজ, ট্রিট দে । ",Neutral
"বিকৃত স্টাইলে ধর্ষণের কারনে মারা গেছে, মাস্টারমাইন্ড স্কুলের ছাত্রী আনুশকা নুর আমিন। ",Personal
চিত্রাঙ্কন আমার ভালোবাসা। তাইতো প্রতিদিন চিত্রাঙ্কন করা উচিত। ,Neutral
"দুই স্ত্রীর কাছে ৩ দিন করে থাকবে স্বামী, আর একদিন অফ ডে। ",Neutral
রোহিঙ্গাদের নির্বিচারে হত্যার নির্দেশ ছিল রাখাইনে। আইসিসিতে দুই সেনা কর্মকর্তার স্বীকারোক্তি। ,Geopolitical
"হালার-পো হালা, আজ তোর একদিন, কি আমার একদিন। ভোট না দিয়া যাবি কই? ",Geopolitical
কেউ যখন এসএসসি কে সসচ বলে। ,Neutral
শুনলাম তুমি নাকি প্রেম করো? ঘটনা কি সত্যি?,Neutral
আঃলীগের দেয়া তথ্যের ভিত্তিতে তারাই সবচেয়ে বড় যুদ্ধাপরাধী রাজাকারের দল। ,Political
"জানলার পাশে শব্দ হওয়ায় আমি, এই কেরে ? ",Neutral
দেশকে আফগান বানালে তালেবান হওয়া স্বাভাবিক।,Geopolitical
"কি দিন আসলো রে ভাই, সবাই দেখি দিন দিন ফর্সা হয় আর আমি দিন দিন চকলেট কালার হইতাছি। ",Neutral
"‘আমার আর জীবনে বিয়ে হবে না , এইটা ভেবে লোকালয় ছেড়ে সন্ন্যাস হওয়ার প্রতিজ্ঞা করে বাড়ি থেকে বের হয়ে এলাম। ",Neutral
"মেহেদী নামের ছেলেগুলা, হাজারো মেয়ের জীবন নিয়ে খেলা করে।",Neutral
"নৌকা ভর্তি গুমের লাশ, কোন সাহসে ভোট চাস! ",Geopolitical
চাঁপাইনবাবগঞ্জে একটি ট্রলি খাদে পড়ে ৯ জন লোক নিহতের ঘঁনায় গভীর শোক প্রকাশ। ,Personal
আওয়ামীলীগের অনেক গুন তার মধ্যে অন্যতম দিনে-দুপুরে মানুষ খুন। আর কত রক্ত চাই খুনি হাসিনার? ,Geopolitical
অহংকার সবসময় নিজেরই বোঝার কারণ হয়ে দাড়ায়। ,Neutral
তুর্কীর ড্রোনের সময় শেষ এস-৩০০ কে ধ্বংস করলো। ,Geopolitical
মন্ত্রী মোশাররফই ধ্বংস করেছেন বাংলাদেশের শ্রমবাজার।,Geopolitical
রিকশায় চেপে ঢাকনা দিয়ে খারাপ কাজ করা হারাম। ,Religious
শিক্ষা মন্ত্রণালয়। এই হল তার বর্তমান অবস্থা। ,Neutral
"শিকলের পরা মালা, গান গেয়ে তাক লাগিয়ে দিলেন তাহেরি হুজুর। ",Neutral
রাজাকারের তালিকায় রাউজানের সাংসদের বাবা। ,Political
"রক্ত যখন খেয়েছি, রক্ত আরো খাবো এদেশকে ভারতের অঙ্গরাজ্য বানিয়ে ছাড়বো। ",Geopolitical
তোমার খোলা হাওয়ায়। আমি ঘুরে ঘুরে যাই। ,Neutral
সিটি কলেজের শিক্ষক ছাত্রদের পড়তে ডাকছেন। ,Neutral
"পুরা কথা ডা তো কইতে দিবা, আচ্ছা যাও ঘুমাইতাছি|",Neutral
তোরে  তো দাওয়াত দেইনা মাগির পুত। ,Personal
চুমো দিয়ে নারীর গালের ইনফেকশন চেক করলেন পপুলারের ডাক্তার । ,Neutral
"পরে যখন আমি বলি, না ভাই, আমার কাছে কোনো লিংক হবে না তখন, তাইলে তোমারে দিয়া আমার কি বালের কাম।  ",Neutral
আওয়ামী সন্ত্রাস ও অরাজকতায় ধ্বংসের মুখে দেশ ও জনগনের শান্তি ও নিরাপত্তা। ,Geopolitical
মস্তিষ্ক হলো এমন একটা জিনিস যেটা সারাজীবন আমাদের চালায় কিন্তু পরীক্ষার সময় হলেই শালা কাজ করা বন্ধ করে দেয়। ,Neutral
"কাটা ঘা, নুন আর পাশের বাড়ির আন্টি। মানে কাটা ঘায়ে নুনের ছিটা। ",Personal
আব্বার কাছে বিয়ের কথা বলায় প্রতিবার কেলানি খাওয়ার পরেও যখন আর একবার বলতে যাই। জানি হোগায় লাথি খেতে হবে তাও একটা শেষ চেষ্টা করব। ,Personal
"ওয়াসরুমে গিয়ে এত ঠান্ডা পানি দেখার পর আমি, মারছেরে হোগা। ",Personal
মালাউন গালির জবাব দিবে হিন্দু জাতি। ,Religious
"চীন-ভারত সীমান্তে উত্তেজনা ও যুদ্ধ, একটি ভু-রাজনৈতিক পর্যালোচনা। ",Geopolitical
"ঘোর সাম্প্রদায়িক ও উগ্র ধর্মান্ধ সংগঠন হিন্দু, বৌদ্ধ, খ্রিষ্টান ঐক্য পরিষদ বাংলাদেশে নিষিদ্ধ ঘোষনা করা হোক। ",Religious
"আম্মুর সামনে যখন বন্ধুর বউয়ের প্রশংসা করি তখন আম্মু বলে, তোর কি এখন বিয়া করা লাগবে? ",Neutral
"আওয়ামীলীগের মহসিন আলীর বক্তব্য অনুযায়ী তার ২ মেয়ে খবিশ সাংবাদিক, এরা জমুনা টিভিতে কাজ করে।",Personal
ধর্মভিত্তিক রাজনীতি নিষিদ্ধ ঢাকা বিশ^বিদ্যালয়ে। ,Political
এই ধরনের পোষ্ট করার জন্যই কি আপনাদেরকে মোবাইল ফোন দিয়েছিলাম। ,Neutral
দেশকে দুর্নীতিতে চ্যাম্পিয়ন করে কালো টাকার পাহাড় গড়েছেন তারেক।,Geopolitical
"ভাঙা সংসার ঠিকঠাক ভাবে জোড়া লাগিয়ে দেয়ার পর, রুপা, এই শহরে আমার মতো গৃহিনী আর একটাও নাই। ",Neutral
"বল্ট নারী সম্পর্কে কিছু বলোতো, বড়ই অদ্ভুত এই নারীকুল। ",Neutral
"ফেসবুক চালানোর সময় যখন দেখা যায় দারাজ অ্যাপস বলে, তোর কি ব্রা লাগবে?",Personal
বাড়ি আছে থাকতে পারেন না। ,Neutral
"প্রিয় আত্মীয়রা, রেজাল্ট জানতে চাওয়ার কিছু নেই ভালো হলে কর্তৃপক্ষ নিজ দায়িত্বে জানিয়ে দিবে। ",Neutral
সে সব কিছু জানতে পারায় হতভম্ব হয়ে যাওয়া আমি। ,Neutral
যখন কারো বাসায় দাওয়াত খেতে যাই কিন্তু তাদের কাউকে চিনি না। ,Neutral
"ডাকাতি হয় যখন বাসে, তখন বাসের লোকেদের অবস্থা। ",Personal
"বিউটি পার্লার এক আজব যাদুর কারখানা, যেখানে জরিনা প্রবেশ করে, আর বের হয় ক্যাটরিনা হয়ে। ",Neutral
"২৫ বছর বয়সী আমি যখন জানতে পারি, ২০ বছর বয়সী মামাতো ভাইয়ের আজকে বিয়ে, তখন ২৫ বছরে কোন বালডা ছিড়লাম ভাবা আমি। ",Neutral
আন্টি আম্মু কি বাসার চাবি দিয়ে গেছে? ,Neutral
তারপর ঐ মেয়ে ও তার স্বামীর ডিভোর্সের ব্যাপারে বড়ভাই একটা বুদ্ধি বের করলো। ,Neutral
যখন আমার বন্ধুর এক্স তার সামনেই শোঅফ দেখাতে গিয়ে পড়ে যায়। ,Neutral
"আমি তোর চেইন চাইনা মাগী, পেঁয়াজ দে মাগী। ",Personal
আজ এ পর্যন্তই তবে ভালো লাগলে রিয়েক্ট দিয়েন।,Neutral
"তোমায় নিয়ে কেমনে বাধিব ঘর, ১০০ টাকা রিচার্জে ২৭ টাকা কর। ",Neutral
"গার্লফ্রেন্ড কে কিছু দিতে চাইলে লিপিস্টিক গিফট করুন,  কারণ ওটা অন্তত ৫০% ফেরত পাওয়া যাবে। ",Neutral
"এতক্ষণ আল্লারে গাঞ্জা খাওয়াইতাছিলেন, এখন দেখি তারে দিয়া পু মারাইতাছেন। ",Religious
এত বড় জাহান্নাম আল্লাহ এদেরকে দিয়েই পরিপূর্ণ করবে। ,Religious
ভারতে মুসলমান খেদাও আন্দোলনের নামে প্রচার করা হচ্ছে মুসলিম বিদ্বেষী পোস্টার-লিফলেট।,Religious
"কামরুলের আশঙ্কা, বিএনপি নির্মুল না হলে আওয়ামীলীগের অস্তিত্ব বিপন্ন হবে।",Geopolitical
"একটা দুইটা নাস্তিক ধর, ধইরা ধইরা জুতা পেটা করে দেশ ছাড়া কর। ",Religious
"তারপর কোনো কিছু বুজানোর আগেই আব্বু আমারে  একটা মাইর দিলো আর বললো, ঘুমা তারাতারি। ",Neutral
"জুতা দিয়ে পিটালো রানু মন্ডলকে, অহংকার করে এইবার বিপদে রানু। ",Personal
"বন্ধুর কথায় নাক বন্ধ করে বলছিলাম, চুন দে। ",Neutral
শিয়া মতবাদ হলো মূলতঃ ইহুদী মতবাদের দ্বিতীয় সংস্করন। ,Religious
ক্লাসে সুন্দরি ম্যাডামের আগমন ঘটলে লুচ্চা ছাত্রদের অবস্থা। ,Personal
"বলতে হবে না, পার্ট-২ আসবে, শুধু অপেক্ষা করুন। ",Neutral
ভাঙ্গড় চন্ডিপুরের বুকে প্রমাণ করে দিল দেড় লাখ মানুষের সামাগম করে। ,Political
পর্ণ ভিডিও দেখে যখন দেখি চাচাতো ভাই আমার আম্মুকে বিচার দিতে যায়। ,Neutral
"তোদের তো আমি এবনরমাল ভাবতাম, এখন তো দেখি তোরা পাগল।",Personal
"যেখানে নাস্তিক, সেখানে জুতা মার।",Religious
দিহানের তিন বন্ধুর ভাগ্য ফরেনসিক রিপোর্টের উপর ঝুলে আছে। ,Personal
চাঁদাবাজ আকবরের পদে এসআই জুয়াড়ি শাহিন পরে বদলি। ,Personal
সাবেক ছাত্রলীগ নেতা সিইসির পদত্যাগ চাই। ,Geopolitical
কসাই সেনাপ্রধানের রোহিঙ্গা গণহত্যায় সমর্থন কসাই সুচির।,Geopolitical
"যখন আব্বু ও ভাইয়া দুজনে হঠাৎ এসে বলে, ফাহিম তোর জন্য বাইরে একটা সারপ্রাইজ অপেক্ষা করছে। গিয়ে দেখে আয়, তখন। ",Neutral
তারপর আর কি? দুজন একসাথে সুখের সংসার শুরু করলাম। ,Neutral
পড়ালেখা পুটকি দিয়ে ঢুকিয়ে দেবো।,Personal
"যখন পরিক্ষায় সবাই এক্সটা পেইজ নেওয়া শুরু করে,  কিন্তু আমার তখনো ১ম প্রশ্নের উত্তর লিখা শেষ হয়নি। ",Neutral
"আমরা যে জায়গায় ঢুকি, ওইটাই ছারখার কইরা দেই।",Personal
যখন সারা দিন জীবনে নানা ধরনের বাঁশ খাবার পর টিভি ধরিয়ে দেখি থ্রি-ইডিয়ট চলতেছে। ,Neutral
"শিশু হসপিটালেও এত বাবু থাকে না, মেয়েদের ইনবক্সে যতগুলা বাবু থাকে। ",Neutral
"মাঝে মাঝে নিজেকে আয়নায় দেখে আমি অবাক হই, এই যুগে এখনো একজন ভালো মানুষ আছে। ",Neutral
"এটা খাদ্য না, এটা অত্যাচার|",Neutral
ফ্রান্সে স্কুলশিক্ষকের হিং¯্র হত্যা ও মুসলমান-বিরোধী ভয়ঙ্কর ঘৃণা অভিযান। ,Geopolitical
"আপনার গু কোন শিল্পকর্ম নয় যে সবাইকে দেখানো লাগবে, দয়া করে পর্যাপ্ত পরিমান পানি ঢালুন। ",Neutral
"গার্লফ্রেন্ড যখন ইচিং বিচিং কাজ করতে রাজি না হয়, বয়ফ্রেন্ড বলে, তাইলে তোমারে দিয়া আমার কি বালের কাম শুনি?",Neutral
যাদের কথা ও কাজের মিল নেই তারা আল্লাহর নিকট ঘৃনিত। ,Personal
"ব্রেকাপের চেয়ে কষ্ট আর কিছুই হতে পারে না, এ বছর আমাদের ব্যাডমিন্টন মাঠ নেই। ",Neutral
"বাবা মার পছন্দ করা বউ, আর প্রেম করে বিয়ে করা বউ। ",Neutral
"হারকিউলিস যখন ধর্ষক খুজে পায়, খারকির পোলা তোরে আমি খুইজা বেড়াইতাছি। ",Personal
"তেমন কিছু না, আমর কলেজ পড়–য়া বন্ধু ক্লাস সিক্স এর নিব্বির জন্য হাত কেটে ফেলেছে। ",Neutral
"তারপর শুরু হয় প্রেম, আই লাভ ইউ। ",Neutral
"দাদার দেশ ভারত যাচ্ছি, তা দিদি খেয়ে এসেছেন? না , যেয়ে খাবেন ? ",Geopolitical
"রাজধানীর গেহুারিয়ায় মসজিদ নির্মাণে হিন্দুদের বাধা, এলাকায় টানটান উত্তেজনা। ",Religious
"যখন দেখবে কলকাতার দাদারা আমার প্রশংসা করছে, তখনই বুঝবে যে আমি আমার দেশের বিরুদ্ধে কাজ করছি। ",Geopolitical
মাস্ক না পরলে তোরে কুইট্টালবাম। ,Personal
"আনুশকা ধর্ষনের গোপন ভিডিও, সেক্স টয়ের ব্যবহার। ",Personal
তোর মুখে আমি মুইতা দিমু। কুত্তার বাচ্চা!,Personal
ভাবলাম ফ্রেন্ডদের কথা শুনে ঐ মেয়েকে স্যরি বলে একটু ভাব করে আসি। ,Neutral
যুবলীগ-প্রভাবশালী যোগসাজশে ১৪ হিন্দু পরিবার উচ্ছেদ। ,Geopolitical
"মৃত্যুর আগে খাটে বসে যে ৩ টি কথা বলেছিলো আনুশকা, আমার পিছনে দিও না। ",Personal
ইফ যদি ইজ হয় বাট কিন্তু হোয়াট কি? ভাবতে থাকা ৭ বছর বয়সী আমি। ,Neutral
"শীতকালীন ছিনতাই, যা কিছু আছে দিয় দে নইলে পানি দিয়া ভিজাইয়া দিমু কিন্তু। ",Neutral
ফুলের পাশে তোমার ঐ বালের থোবরা দেখতে ইচ্ছুক নই।,Personal
তিনদফা মাইর খাওয়ার পর আমি । ,Neutral
"ঢাকাকে মাত্র দুই ভাগে ভাগ করা হয়েছে, মেজাজ খারাপ হলে কিন্তু টুকরা টুকরা করে ফেলবো। ",Political
বিবাহযোগ্য বেকার যুবকদের বিবাহের জন্য মুক্ত হস্তে দান করুন। ,Neutral
ধর্মকে ভিত্তি করে কোন রাজনৈতিক দল হতে পারেনা- তারেক। মাদরাসা ও মাদরাসা ছাত্র কমানোর কাজ শুরু করে দিয়েছি- জয়। পার্থক্য নেই। ,Geopolitical
যার মান আছে তারেই ফ্রেন্ডস ভালো বাসে ফ্রেন্ডস। ,Neutral
দুষ্ট নারী হহতে সাবধান। তোমাকে ধংস করে দিবে। ,Neutral
"বাসে, ট্রেনে উঠতে মানিব্যাগ মোবাইল সাবধানে রাখবেন। ",Neutral
"যাবোনা কালকে, কেনো? কার বাচ্চা? কুত্তার বাচ্চা ওটা থার্মোমিটার আমার। ",Neutral
"বাবা ছিল কম্বল চোর, আমি হলাম ভোট চোর। ",Geopolitical
"অনেকদিন পর ব্যাটিং পাইছি,  এত্তগুলা আনন্দ লাগতেছে। ",Neutral
"ওরা কুকুরের গলায় আর আমরা বুকে, তারপরেও তার দেশপ্রেমী আর আমরা দেশবিরোধী। ",Geopolitical
"এই কনকনে ঠান্ডার মধ্যে যখন আমি নিয়মিত গোসল করি, তখন আমার পরিবার। ",Neutral
"সাবাস মেক্রোকে হত্যা করে জেলে যেতে চাই, আলোচিত সেই বক্তব্য। ",Personal
"এখন ছোট ভাইকে মানাইতেছি, যাতে সে মাকে না বলে। ",Neutral
জাতীয় পতাকাকে পবিত্র জায়নামায বানিয়ে মান বাড়িয়েছেন? নাকি জাতীয় পতাকাকে কুত্তার গায়ে জড়িয়ে মান বড়িয়েছেন। ,Geopolitical
"জিয়া জিয়ারে জিয়ারে, চুপ থাকো বেয়াদব কোথাকার। ",Personal
পোলাপান খালি শয়তানি করে। ওদের কিভাবে শায়েস্তা করা যায়?,Personal
ভাই যা বলে সবকিছুর সাথে সহমত হওয়ার সংস্কৃতিকে কী বলে? এগ্রিকালচার। ,Neutral
শশুর বাড়িতে জামাই কে কেন আদর করে কেন? কারন তারা জানে এই ব্যক্তিই তাদের কাল বৈশাখীকে সামাল দিয়ে রেখেছে। ,Personal
আমি ঢুকার আগেই উনি ঢুইকা দিয়া ফালাইসে। ,Personal
"বড় ভাই যখন বলে, তোকে ডাস্টবিন থেকে কুড়িয়ে এনেছি, তখন আমি মনে মনে বলি, বড় হলে আমি ঠিকই আমার আসল মা-বাবাকে খুঁজে বেড় করব। ",Neutral
আওয়ামীলীগ আর ভারতের যৌথ কুট চালে দেশের মানুষের শেষ। ,Geopolitical
২০২০ সালের মধ্যেই ভারত দখল করবে আই এস।,Geopolitical
দালাল মিডিয়ার দালালী দেখে অবাক লাগে। ,Personal
"তারপর বন্ধুদের বললাম, ওসব জাগায় যাওয়ার কি দরকার অযথা ভয় পাবি খালি, চল তার চেয়ে শিশু পার্কে যাই। ",Neutral
"কুকুর বেড়াল মেরনা, নাস্তিক পেলে ছেড় না। ",Religious
"ইসলামবিরোধী প্রোপাগান্ডায় লিপ্ত ভারতীয় কুখ্যাত দালাল শ্রেণী, যাদের ইচ্ছা ভারত হবে মুসলিমবিহীন রাষ্ট্র। ",Religious
আজ ডাকসু অফিসে নুরদের উপর হামলাকারী ইস্কন সদস্য সনজিত চন্দ্র দাস ঢাকা বিশ^বিদ্যালয় শাখা ছাত্রলীগের সভাপতি। ,Political
"তেমন কিছু না, এই পাঁচশত টাকার চুরির ব্যাপারটা চাচাতো ভাইয়ের ঘাড়ে চাপিয়ে দেয়ার প্লান করলাম। ",Neutral
"তোর কপালে জুতার বারি, হারামি।",Personal
পঙ্গপালকে বলে দিও। বাংলাদেশে আসার দরকার নেই। এদেশে যা খাবার ছিলো সব বঙ্গ বাল এ খেয়ে নিয়েছে। ,Political
"উহারা কেউ জানে না কিসের মূর্তি বসছে, জানে না মূর্তিটির নাম কি? মূর্তিটি গ্রিক ধর্মের কিসের দেবী তাও বলতে পারছেন না, তবুও মুসলমানদের বিরোধীতা করতে মূর্তির পক্ষে বলতে হবে এট্ইা হলো কথা। ",Religious
কোন পথে বাংলাদেশ? প্রতিদিনই নিখোঁজ হচ্ছে মানুষ উদ্ধার হচ্ছে লাশ।,Geopolitical
তুমি সরকারি চাকরি না পেলে আমার ফ্যামিলি মেনে নেবে না । আর পেলে আমার ফ্যামিলি মেনে নিবে না। ,Neutral
৩ দিন না খেয়ে থাকুন সমাজ আপনাকে দেখবে না। ১ দিন অন্যায় করেন সমাজ আপনাকে নিয়ে বিচার বসাবে। ,Neutral
কি দিনকাল এলো? যেটা পকেটে থাকার কথা সেটা হাতে আর যেটা হাতে থাকার কথা সেটা পকেটে। ,Neutral
"সকাল এ বন্ধু আমারে ডাকতে আইলো, আইসা পরছি মামা তারাতারি চল। ",Neutral
"আজ নিজেকে আয়নায় দেখলাম, তারপর মনে হল, হ্যাঁ পৃথিবীতে এখনো নিস্পাপ লোক বেঁচে আছে। ",Neutral
বলদ পিটিয়ে সোজা করার কোন রেকর্ড থাকলে এসব বলদদের পিটিয়ে সোজা করার টেহুার দেয়া লাগতো সরকারীভাবে।,Personal
সুতিয়ে লাল করে দেব। পাচা গরম করে দেব। ,Personal
এ হায়েনাগুলো কোন মাদ্রাসার ছাত্রদের ছবি বলবেন কি? ,Personal
"আম্মা, ছ্যাকা খাইছিৃ কি করুম এখন? এখন ডিমের সাদা অংশে পুদিনা পাতা দিয়ে নেরে নিতে হবে। ",Neutral
"মাঝি পেঁয়াজ আনছো? পেয়াজ, কাচামরিচ দিয়া পান্তা খামু। না কপিলা ঐগুলা বড়লোকের খাবার। আমরা তো কাচ্ছি খামু। ",Neutral
লেডি কিলার রোমিও। পাক্কা প্লে বয় রোমিও। ,Neutral
খাল কেটে কুমির আনা বিয়ে।  কুমিরের সাথে সেলফি। ,Neutral
সূচির গলায় ফাঁসির দড়ি লাগানো হবে। ,Geopolitical
"সেই শিক্ষার কোনো দাম নেই, যেই শিক্ষায় মনুষ্যত্ব শেখায় না। ",Neutral
আম্মু ৩০ মিনিট ধরে মাইর দিছে আর আব্বু বেডরুম থেকে ধমক দিছে। ,Neutral
"যখন তুমি মজা করে বিরানী খাচ্ছো, কিন্তু হঠাৎ করে এলাচি এ কামর পরে।  ",Neutral
পেতিœ মাথার উপরে মুতে দেয় প্রসাব খুব গন্ধ। ,Personal
আমি পরিক্ষা ছারা রেজাল্ট দিলেই দোষ। ,Neutral
"যখন ২৪ বছরের ছেলে হয়েও বিসিএস ক্যাডার, তখন সবাই বলে, ভিতরেও স্ট্রং, বাইরেও স্ট্রং। ",Neutral
যে ঔষধ খেলে মেয়েরা সহবাস করার জন্য পাগল হয়ে উঠে। ,Personal
এইমাত্র যুবলীগের নেতাকে বেধরক পেটালো বিএনপি। ,Political
জুমার রাত তখা বৃহস্পতিবার দিবাগত রাতে দোয়া কবুল হয়। ,Neutral
"করোনাকালীন সময়ে ফুচকাওয়ালা যখন স্বাস্থ্যবিধি মেনে হাত প্রতিবার স্যানিটাইজ করে,মিনারেল ওয়াটার ব্যবহার করে ফুচকা বানায় আর কাস্টমার জিজ্ঞেস করে,আগের স্বাদ নই কেন মামা?",Neutral
"এক আনুশকার মৃত্যু, হাজারো আনুশকা ভাদ্র মাসের কুকুর হয়ে গেছে। ",Personal
বাংলাদেশী দালাল এবং ইন্ডিয়ান মডারেটরদের ওরে গালাগালি । ,Geopolitical
গার্লফ্রেন্ড কে আধ ঘন্টা শুধুমাত্র কিস করার দোনের যে অবস্থা হয়। ,Personal
যৌবন দেখিয়ে কলেজ কাপানো মেয়েটি আজা মাতাল স্বামীর অবহেলার পাত্রী। ,Neutral
"সবারই স্কুল জীবনে একদিন প্রেম আসে, আমারও এসেছিল,  কিন্তু দুঃখের বিষয়, সেদিন আমি স্কুলে যাইনি। ",Neutral
"ছাত্র যখন বলে তার বাড়ি ভ্রাহ্মনবাড়িয়া আর স্যার তাকে বানান করতে বলে, তখন ছাত্র বলে, স্যার আমরা এখন ঢাকা থাকি। ",Neutral
বাংলাদেশ ব্যাংকের টাকা লোপাট চুর্নিকে আগেই জানানো হয়েছে বলে জানালেন গভর্ণর আতিউর। ,Political
আপনার টাকায় আপনার হত্যাকারীর নাম পুলিশ। ,Personal
"জি¦ স্যার বুঝছি, আমাকে বুঝাও কি বুঝছো? ",Neutral
মায়ানমারে মুসলিম গণ হত্যা বন্ধ করা হউক। ,Geopolitical
তাই সে এ সম্পর্ক কিছুতেই মেনে নেয় না। ,Neutral
আমি নিজেও বিয়ে করব না আর আমার সন্তানদেরও বিয়ে করতে দেব না। ,Neutral
"প্রতি মা, যা চায়। তা সব সময় হয় না। ",Neutral
"পরকিয়ার অভিয়োগে স্ত্রীকে গলা কেটে হত্যা, তবুও বন্ধ করা হবে না ভারতের চ্যানেল।",Personal
স্ট্যাচু অফ লিবার্টি যদি বাংলাদেশে হইতো। ,Neutral
"যখন ভিড়ের মধ্যে পকেটমার অনেক কষ্টে আমার পকেটে হাত ঢুকিয়ে পকেট মেরে একটা ছিড়া ২ টাকার নোট ছাড়া কিছুই পায় না, এ আমি কিতার মধ্যে হাত ঢুকাইতেসি। ",Personal
কখনো এই চিন্তা মাথায় স্থান দিবা না।,Personal
"মন খোলো, পৃথিবী খুলে যাবে। আমি তো সব খুলে ফেলেছি, পৃথিবী খোলে না কেন? ",Personal
জামাইকে জামাই আদর করতাছি। ,Neutral
"রিমান্ডের মাইরে নিজের মুখে দিহান কি সব বলছে দেখুন, আনুশকার লাশ কোথায় গেলো? ",Personal
"আনুশকাকে ধর্ষন পুর্বপরিকল্পিত, জিঙ্গাসাবাদে দিহান। ",Personal
মতিঝিলের ফুটপাতে চাদাবাজির চিত্র। দেশটা রসাতলে গেল। ,Personal
"কি ব্যাপার তোমরা লেখা বন্ধ করে গল্প করছো কেন?  ম্যাম প্রশ্নে লেখা আছে, পলাশীর যুদ্ধ সম্পর্কে আলোচনা করো, তাই সবাই মিলে আলোচনা করছি। ",Neutral
প্রশ্ন শোনার পর রুপা। আমি তো জীবনে এমন প্রশ্ন শুনি নাই। ,Neutral
"ঘটক: তোমার জিপিএ কত? পাত্র: তু খিচ মেরি ফটো, ম্যায় জে এস সি পাশ অটো। ",Personal
"নায়ক যখন অনেক গরীব, কিন্তু নাইকার বাবা অনেক ধনী। ",Neutral
"পৃথিবীতে একটাই সমস্যা, সেটা হলো বউ। কেউ নিয়ে আসার জন্য কাঁদছে আর কেউ নিয়ে এসে কাঁদছে। ",Neutral
"আমাদের কাহিনীর মধ্যে ভুত, আমার দিকে একটু ফোকাস দিও। ",Neutral
"কয়েক মিনিট পর পর রবি কোম্পানি, তোর কি ইন্টারনেট অফার লাগবে?",Neutral
"মিজানুরের দুই গালে,  জুতা মারো তালে তালে। ",Personal
